Movie,NodeID
Malibu's Most Wanted2003,5681
Martin Lawrence Live: Runteldat2002,12082
Divine Secrets of the Ya-Ya Sisterhood2002,2134
Cutthroat Island1995,10943
Tanner Hall2009,12087
Tupac: Resurrection2003,12089
An Ideal Husband1999,7697
Felicia's Journey1999,12098
The Right Stuff1983,12228
Auto Focus2002,12100
Open Range2003,12101
Top Spin2014,12102
Swingers1996,12107
Melancholia2011,2399
This Is 402012,9658
Beauty Shop2005,2418
The Astronaut's Wife1999,2429
Se7en1995,12118
Little Children2006,10662
Double Impact1991,12120
Kicks2016,12123
Timber Falls2007,7621
Dazed and Confused1993,4445
Human Traffic1999,12130
Winged Migration2001,12133
Molly1999,12137
Seed of Chucky2004,2669
Rescue Dawn2006,3874
Red Sonja1985,4089
The Legend of Suriyothai2001,12148
The Eye2008,12152
Richard III1995,12154
How Stella Got Her Groove Back1998,10475
Scarface1983,12156
Shattered Glass2003,2832
The Other End of the Line2008,2848
Caravans1978,12161
Time Changer2002,5812
Journey from the Fall2006,11555
Guardians of the Galaxy2014,12167
The Second Mother2015,9758
The Replacement Killers1998,12169
Monster-in-Law2005,12170
The Last Exorcism2010,12171
Treading Water2013,12174
The Reef2010,1899
Womb2010,9671
Monty Python and the Holy Grail1975,3114
Bachelorette2012,12186
Die Hard1988,12189
Nothing2003,12191
Megaforce1982,12197
Sunshine Cleaning2008,2152
Drive Angry2011,12205
Eye of the Dolphin2006,3287
Scream: The TV Series0,3310
Reign Over Me2007,11918
Saving Private Ryan1998,10694
"Run, Hide, Die2012",12209
Barfi2013,10426
Mrs. Doubtfire1993,12216
Luther0,12958
Owning Mahowny2003,10487
The Call2013,12220
The Shaggy Dog2006,12222
Welcome to Mooseport2004,12223
Blue Jasmine2013,3523
The Cooler2003,2898
The Boys from Brazil1978,9424
Coraline2009,12229
Corky Romano2001,12233
Black Nativity2013,12236
Cleopatra1963,12238
The 332015,12240
Aquamarine2006,12242
Happy Feet2006,12246
Beyond Borders2003,11328
Teen Wolf Too1987,12247
Fetching Cody2005,12251
The Oh in Ohio2006,12256
The Sentinel2006,12260
Sunshine2007,12262
Don Jon2013,4851
Aroused2013,11648
Ramanujan2014,3860
Tango & Cash1989,5970
Two Brothers2004,12268
Bled2009,12272
Creative Control2015,11857
The Green Inferno2013,12277
Max Keeble's Big Move2001,12279
Casino Jack2010,4541
Mirrors2008,3935
Stuck on You2003,12283
Wasabi2001,12289
Critical Care1997,4110
Fifty Shades of Grey2015,7644
Beasts of the Southern Wild2012,4155
The Poker House2008,12304
One Flew Over the Cuckoo's Nest1975,12306
"You, Me and Dupree2006",12307
Just Go with It2011,12310
Ben-Hur2016,4247
Lars and the Real Girl2007,12312
The Kentucky Fried Movie1977,12313
No Country for Old Men2007,12317
While We're Young2014,12318
Girl 61996,12321
The Book Thief2013,12543
Courage Under Fire1996,12322
Hercules2014,12323
Trees Lounge1996,12324
Homefront2013,12325
Mad Max: Fury Road2015,4434
The Five-Year Engagement2012,11589
Patch Adams1998,12330
Snake Eyes1998,12331
Frozen River2008,4472
2 Guns2013,12335
Get Smart2008,12336
This Is England2006,8425
Act of Valor2012,4525
How to Train Your Dragon 22014,12339
Seven Samurai1954,4566
Garfield 22006,4578
When a Stranger Calls2006,4586
Dylan Dog: Dead of Night2010,12343
Grosse Pointe Blank1997,7954
Silmido2003,12346
Monkeybone2001,12350
Antarctic Edge: 70-- South2015,12351
Mr. & Mrs. Smith2005,9700
Harley Davidson and the Marlboro Man1991,12358
Crossroads2002,4731
Amigo2010,4757
The Amazing Spider-Man 22014,12361
88 Minutes2007,11039
"Girl, Interrupted1999",12363
Million Dollar Arm2014,4805
Spaceballs1987,12366
The Last Temptation of Christ1988,13366
Flywheel2003,4869
Collateral2004,12371
Barbershop2002,12338
An American in Hollywood2014,11847
Hidalgo2004,12377
Darling Companion2012,12378
Run All Night2015,12379
The Girlfriend Experience0,12380
Butch Cassidy and the Sundance Kid1969,5003
Lords of London2014,8935
In the Name of the King: The Last Job2014,12385
Underworld2003,12388
The Hustler1961,12390
Illuminata1998,5105
The Curse of Downers Grove2015,12393
The Omen1976,6531
Eight Below2006,12395
Seven Psychopaths2012,12396
Road to Perdition2002,12397
Tinker Tailor Soldier Spy2011,12398
Dinosaur2000,9327
Across the Universe2007,12400
The Young Messiah2016,12402
I Hope They Serve Beer in Hell2009,5275
Ordinary People1980,12407
Drive Me Crazy1999,12408
Brick Lane2007,5316
Pearl Harbor2001,12410
28 Weeks Later2007,5359
New Nightmare1994,5369
Blood and Chocolate2007,12327
The Lost World: Jurassic Park1997,12416
Evan Almighty2007,12417
Lost Souls2000,12418
Salt2010,2853
Crank2006,7675
Cedar Rapids2011,12426
Shadowlands1993,12427
Harsh Times2005,12429
Futuro Beach2014,11384
Youth in Revolt2009,11308
Beneath the Planet of the Apes1970,12432
Sholem Aleichem: Laughing in the Darkness2011,5574
Taking Woodstock2009,5585
eXistenZ1999,12441
TMNT2007,2700
"I Love You, Beth Cooper2009",12443
The Legend of Bagger Vance2000,12445
Get Shorty1995,5899
Jack Reacher2012,11612
Bruce Almighty2003,2863
Police Academy1984,12450
Cinderella2015,12452
Slow Burn2005,12453
Highlander: The Final Dimension1994,10578
Fur: An Imaginary Portrait of Diane Arbus2006,12458
United 932006,12460
Sphinx1981,12463
Bones0,12464
Bedazzled2000,12466
Flash of Genius2008,12467
Good Kill2014,3053
Starsky & Hutch2004,12473
Henry & Me2014,12475
Moonrise Kingdom2012,12478
Foodfight!2012,12479
Breakfast of Champions1999,12783
A Nightmare on Elm Street 2: Freddy's Revenge1985,10361
Monster's Ball2001,12481
Fuel2008,12483
Crying with Laughter2009,6056
Khumba2013,12487
Trippin'1999,9594
Wendy and Lucy2008,12490
Undercover Brother2002,6099
Julia1977,6134
Warriors of Virtue1997,12499
Love's Abiding Joy2006,6154
The Animal2001,12502
Never Again2001,10255
Gangster Squad2013,11625
Snow Day2000,3856
Julija in alfa Romeo2015,718
Get Real0,12511
Duets2000,6297
Cloudy with a Chance of Meatballs 22013,12519
My Lucky Star2013,12522
Brooklyn2015,12525
Flatliners1990,11627
Midnight in Paris2011,6359
PCU1994,12532
Allegiant2016,12535
My Big Fat Greek Wedding2002,12536
Skin Trade2014,12537
Midnight Cowboy1969,12540
The Business of Fancydancing2002,8513
Boomerang1992,12546
Bon Cop Bad Cop2006,12547
Saving Silverman2001,12551
Trade of Innocents2012,12554
The Case of the Grinning Cat2004,10657
Return to the Blue Lagoon1991,12560
Light Sleeper1992,6537
Ghosts of Mars2001,9752
The Open Road2009,12569
Click2006,11636
Hansel & Gretel Get Baked2013,12571
Legend of Kung Fu Rabbit2011,8141
An Inconvenient Truth2006,12573
Dreamer: Inspired by a True Story2005,12575
The Curse of the Were-Rabbit2005,12578
The Unborn2009,12582
Without Limits1998,10064
May2002,6723
Black Snake Moan2006,12588
The Punisher2004,12589
The Guru2002,12591
George Washington2000,12593
For Colored Girls2010,12596
The Prince of Tides1991,4299
The Witch2015,6803
Teeth and Blood2015,6814
The Hoax2006,12601
The Warlords2007,2916
Recess: School's Out2001,6856
The Secret in Their Eyes2009,6887
A Dangerous Method2011,12611
Return to Me2000,12612
The 5th Wave2016,12614
Wing Commander1999,11854
Little Nicholas2009,11645
The Legend of Hercules2014,7702
The Ultimate Gift2006,12622
The Day the Earth Stood Still2008,12623
Not Another Teen Movie2001,12625
Eternal Sunshine of the Spotless Mind2004,13425
Saw II2005,9503
Drive2011,6191
Mirror Mirror2012,12640
Blood Ties2013,6638
Time to Choose2015,12641
Escape from Planet Earth2013,12644
Kama Sutra: A Tale of Love1996,12648
Oceans2009,12649
The Book of Eli2010,8827
Sorority Boys2002,5115
The Perfect Wave2014,12657
The Merchant of Venice2004,12661
The Lords of Salem2012,12662
The Protector2005,10495
Ida2013,12663
Medicine Man1992,13426
Alone with Her2006,10647
The White Countess2005,1981
Crocodile Dundee1986,12670
Girls Gone Dead2012,7384
The Waterboy1998,12673
American Reunion2012,11101
Bronson2008,12676
"The Beast from 20,000 Fathoms1953",7454
The Night Visitor1971,7715
Alvin and the Chipmunks2007,12682
Snow Flower and the Secret Fan2011,10048
Unforgiven1992,7510
Moli--re2007,12686
The Emperor's New Groove2000,12688
Garfield2004,12689
Aliens vs. Predator: Requiem2007,12692
12 Rounds2009,12693
102 Dalmatians2000,12696
The Talented Mr. Ripley1999,7243
Lion of the Desert1980,12697
All or Nothing2002,7623
Stripes1981,12701
By the Sea2015,8522
Friday the 13th Part 21981,12703
"Food, Inc.2008",12707
It Happened One Night1934,12712
New Year's Eve2011,12716
On Her Majesty's Secret Service1969,12718
The Brothers2001,9110
The Visit2015,7720
The River Wild1994,12727
Forty Shades of Blue2005,5842
Detention of the Dead2012,12729
Gettysburg1993,12732
The Grudge2004,137
Furry Vengeance2010,12736
Loose Cannons2010,12737
Toy Story 32010,12741
The Robe1953,12743
My Dog Skip2000,12746
Focus2015,12748
RED 22013,12749
Another Earth2011,12751
Against the Wild2013,9314
Keanu2016,12755
Contact1997,12757
Iris2001,10771
The Covenant2006,12758
My Sister's Keeper2009,10226
Menace II Society1993,12760
Highway2002,5121
The Guilt Trip2012,12768
Echo Dr.2013,12771
The Cry of the Owl2009,12776
3 Backyards2010,5461
Crazy Heart2009,6410
Me Before You2016,13441
Alice in Wonderland2010,8333
Trekkies1997,5926
The Woman Chaser1999,12635
Australia2008,12412
The Inkwell1994,5
The Touch2007,12786
"Remember Me, My Love2003",12791
Death Becomes Her1992,8076
Red Dog2011,12797
Tea with Mussolini1999,12799
Veronika Decides to Die2009,12802
Anything Else2003,12804
High Heels and Low Lifes2001,2088
What's the Worst That Could Happen?2001,12807
Fair Game2010,12808
Friday the 13th Part VII: The New Blood1988,7534
Arthur Christmas2011,13444
Three Kings1999,5533
Obvious Child2014,8242
Alien: Resurrection1997,12816
Highlander1986,8265
Purple Violets2007,12818
Dekalog0,12820
Penitentiary1979,12824
The Legend of God's Gun2007,12829
Fighting Tommy Riley2004,12834
A Touch of Frost0,12838
"The Book of Mormon Movie, Volume 1: The Journey2003",8388
The Medallion2003,12843
Party Monster2003,12845
Poseidon2006,11935
The Last King of Scotland2006,3181
Oculus2013,12034
Mrs Henderson Presents2005,8510
Transsiberian2008,12854
Star Trek II: The Wrath of Khan1982,12856
For Love of the Game1999,9810
#Horror2015,8561
The Charge of the Light Brigade1936,12862
Groundhog Day1993,11211
Woman on Top2000,12867
Trance2013,7952
The Invention of Lying2009,12872
The Lost Weekend1945,8647
Mercy Streets2000,8673
Air Bud1997,12880
12 Monkeys0,10159
Hatchet2006,8695
Secondhand Lions2003,5409
The Pirate1948,12887
Madea's Witness Protection2012,12893
The Loved Ones2009,13104
Ink2009,12894
One Man's Hero1999,8781
Departure2015,6712
Contagion2011,12903
Willard2003,12905
Beowulf2007,12907
The Perfect Match2016,12372
The Jacket2005,12910
Downfall2004,746
The Notebook2004,8876
Dragon Wars: D-War2007,8908
They Came Together2014,12920
Crazy Stone2006,12921
Friday the 13th: A New Beginning1985,8947
A Few Good Men1992,12085
All Is Bright2013,12924
Six Days Seven Nights1998,12926
Tusk2014,11894
G.I. Jane1997,12927
Detroit Rock City1999,9066
Transamerica2005,10990
Bring It On2000,12931
Hudson Hawk1991,12933
The Last Godfather2010,9100
The Raven2012,9112
Good Will Hunting1997,11721
Romantic Schemer2015,12285
Micmacs2009,7764
In the Heat of the Night0,12944
Down to Earth2001,9187
Woman Thou Art Loosed2004,12948
The Full Monty1997,12023
Mozart's Sister2010,10197
Unforgettable0,9238
The Return2003,8001
The Craft1996,12956
To Die For1995,12957
Arachnophobia1990,9829
Treasure Planet2002,12960
Four Weddings and a Funeral1994,9437
Choke2008,1819
The Barbarians1987,9935
Escape from New York1981,12967
Bending Steel2013,12968
The Pink Panther2006,7776
Zulu2013,12972
Did You Hear About the Morgans?2009,11729
The Oxford Murders2008,12976
Deck the Halls2006,12667
Pandorum2009,12983
Amen.2002,13454
We Bought a Zoo2011,12984
Hamlet 22008,12985
Insomnia Manica2005,6142
See Spot Run2001,12987
Bride of Chucky1998,12988
The Extra Man2010,2294
Being John Malkovich1999,12997
Jack the Giant Slayer2013,12999
The Pursuit of Happyness2006,13000
Paper Towns2015,9712
The Road to El Dorado2000,9836
Bullet to the Head2012,13003
Finishing the Game: The Search for a New Bruce Lee2007,6520
The Expendables 22012,13005
Hannah Montana: The Movie2009,9808
Antwone Fisher2002,13007
The Last Time I Committed Suicide1997,13008
Kinsey2004,13009
Cube1997,13010
A Funny Thing Happened on the Way to the Forum1966,11297
Christmas Mail2010,9000
Ocean's Twelve2004,13016
Underdogs2013,1956
A Civil Action1998,13018
Agent Cody Banks 2: Destination London2004,13019
The Missing0,12963
The Torture Chamber of Dr. Sadism1967,4495
Jarhead2005,13025
Diary of a Wimpy Kid: Dog Days2012,827
Birthday Girl2001,13026
Antiviral2012,13029
Jason Lives: Friday the 13th Part VI1986,9427
Spotlight2015,10208
The Horror Network Vol. 12015,13034
Indiana Jones and the Last Crusade1989,13037
We Have Your Husband2011,4807
GoldenEye1995,13039
Watchmen2009,12728
Mighty Joe Young1998,13041
The Purge: Anarchy2014,13042
Slackers2002,13044
The Game of Their Lives2005,13046
The Celebration1998,13049
Katy Perry: Part of Me2012,13052
The Orphanage2007,13254
Michael Collins1996,13059
Rounders1998,13060
Moon2009,13061
Dungeons & Dragons: Wrath of the Dragon God2005,13063
Radio Flyer1992,8174
Hard Candy2005,13067
Chiamatemi Francesco - Il Papa della gente2015,13071
Alive1993,13483
Celebrity1998,13078
Raiders of the Lost Ark1981,10381
Hang 'Em High1968,13083
The Square2013,13085
A Fine Step2014,8944
The Skulls2000,12684
Sorcerer1977,11404
End of Days1999,13093
Battle Los Angeles2011,8147
The Triplets of Belleville2003,13095
Northfork2003,13100
Graduation Day1981,7000
Woo1998,13102
Dead Like Me: Life After Death2009,13103
Snow Angels2007,12294
Mean Streets1973,12886
The DUFF2015,10575
Arthur and the Invisibles2006,13111
Days of Thunder1990,13113
Chocolate: Deep Dark Secrets2005,13114
Jindabyne2006,8990
Beyond the Lights2014,11301
Match Point2005,11166
The Best Offer2013,10515
Runner Runner2013,3296
Phat Girlz2006,13122
Walter2015,12674
But I'm a Cheerleader1999,5881
Frances Ha2012,13127
Shark Tale2004,11668
In the Company of Men1997,13130
The Amityville Horror2005,4455
Archaeology of a Woman2012,11771
K-PAX2001,13135
Last Man Standing0,13136
Containment2015,10819
The Hunting Party2007,13138
Jason Goes to Hell: The Final Friday1993,13141
A Beginner's Guide to Snuff2016,11275
8 Days2014,11698
Crocodile Dundee in Los Angeles2001,12992
Green Street 3: Never Back Down2013,10903
Pocketful of Miracles1961,10395
Nicholas Nickleby2002,10923
We Need to Talk About Kevin2011,13154
Annie Hall1977,11778
All the Queen's Men2001,9353
October Baby2011,13158
Unnatural2015,13161
Fame2009,10986
Decoys2004,10714
The Rise of the Krays2015,12952
Righteous Kill2008,13171
Goldfinger1964,964
In the Heart of the Sea2015,11028
The Other Dream Team2012,13174
The Informers2008,11965
The Marine2006,13184
Solomon and Sheba1959,13187
World War Z2013,13189
Emma0,13190
Ender's Game2013,13192
Teenage Mutant Ninja Turtles III1993,13194
The Call of Cthulhu2005,13197
Love & Basketball2000,13202
Daylight1996,13203
Insurgent2015,11154
A Room for Romeo Brass1999,13210
Opal Dream2006,13212
Royal Kill2009,13216
Keeping Up with the Steins2006,13221
Pirates of the Caribbean: At World's End2007,11202
The Prophecy1995,13223
Dickie Roberts: Former Child Star2003,13225
8MM1999,12208
The King of Najayo2012,13359
Jason Bourne2016,13228
The Vatican Exorcisms2013,7863
The Cat in the Hat2003,13231
Beverly Hills Cop1984,13233
The Upside of Anger2005,9884
George and the Dragon2004,13234
Down in the Valley2005,13237
The Barbarian Invasions2003,11377
A.I. Artificial Intelligence2001,13240
Dream with the Fishes1997,3571
Corpse Bride2005,13241
Down and Out with the Dolls2001,13244
Christmas with the Kranks2004,13249
Enemy of the State1998,13514
Dead Poets Society1989,11454
Hollywood Ending2002,13252
Commando1985,9168
Teeth2007,7258
The Canyons2013,13256
Nacho Libre2006,13259
A Dog's Breakfast2007,13260
"Sabrina, the Teenage Witch0",13262
It's a Wonderful Afterlife2010,13266
Loaded Weapon 11993,13268
Animal Kingdom0,10651
As It Is in Heaven2004,13271
Cries & Whispers1972,13275
Brick Mansions2014,13279
Men in Black II2002,13280
The Jimmy Show2001,9889
Black Rock2012,13281
Madagascar 3: Europe's Most Wanted2012,7751
The Judge2014,13285
Boom Town1940,13286
Taxi to the Dark Side2007,875
My Own Private Idaho1991,13291
Captive2015,13292
Without a Paddle2004,13297
Funny Games2007,12943
The Lake House2006,12430
Sherlock Holmes: A Game of Shadows2011,13299
The Roommate2011,7494
The Aviator2004,11852
What Happens in Vegas2008,13303
Where the Heart Is2000,13305
The Magic Flute2006,13307
Bad Lieutenant: Port of Call New Orleans2009,5671
All Is Lost2013,13313
Phenomenon1996,13315
The Man with the Golden Gun1974,13316
The Girl with the Dragon Tattoo2011,13318
Buried2010,13324
"To Be Frank, Sinatra at 1002015",11340
The French Connection1971,12017
Exorcist: The Beginning2004,13331
Men in Black 32012,13332
The Virgin Suicides1999,10296
The Imaginarium of Doctor Parnassus2009,13335
The Velocity of Gary1998,13336
Martian Child2007,13339
American Dreamz2006,13341
Bad Boys II2003,12128
Spy Kids: All the Time in the World in 4D2011,8774
Date Night2010,13344
Ca$h2010,13345
Transformers: Dark of the Moon2011,8891
R.L. Stine's Monsterville: The Cabinet of Souls2015,8306
The Country Bears2002,12734
On the Road2012,13352
The Pianist2002,13353
Finding Nemo2003,9912
The Wackness2008,13129
Ed and His Dead Mother1993,13364
The Number 232007,11823
The Egyptian1954,8427
Woman in Gold2015,13371
The Lives of Others2006,13372
Small Soldiers1998,11470
Road House1989,13374
Wanted2008,12206
Paranormal Activity2007,13378
Cotton Comes to Harlem1970,11158
Benji1974,8254
Safe Men1998,12778
Caramel2007,13388
Instinct1999,11830
Casa de mi Padre2012,6937
World's Greatest Dad2009,13396
The Hangover Part II2011,11030
Hollow Man2000,13398
The Hours2002,13399
Creature0,13400
Kung Fu Killer2014,13401
World Trade Center2006,13404
Angel Eyes2001,5687
Maggie2015,5006
The Informant!2009,13411
Banshee Chapter2013,1570
The Boy Next Door2015,13414
Stitches2012,1236
Monte Carlo2011,12559
Star Trek: The Motion Picture1979,13418
Madadayo1993,13419
The Conversation1974,13423
Fiza2000,12628
Show Boat1951,7798
Ride with the Devil1999,12914
Street Fighter1994,13430
Dum Maaro Dum2011,13432
Poolhall Junkies2002,13435
American Pie1999,13437
Clerks1994,13438
Soldier1998,13173
The Bodyguard1992,13439
Heaven's Gate1980,12529
Ernest & Celestine2012,12961
The Bounty Hunter2010,11841
Little Black Book2004,12112
Nurse 3D2013,13446
The Secret Life of Walter Mitty2013,13447
Basic Instinct 22006,13448
Iron Man 22010,7888
Anchorman: The Legend of Ron Burgundy2004,13450
Rush Hour0,11144
Hell's Angels1930,4658
Alien Uprising2012,13455
Glitter2001,13458
Faith Connections2013,10013
Star Wars: The Clone Wars0,13559
28 Days Later...2002,13466
Am--lie2001,13170
Paranormal Activity: The Marked Ones2014,9903
A Madea Christmas2013,13473
Adam Resurrected2008,9367
Perfect Cowboy2014,13179
A Guy Thing2003,13481
Spy Game2001,13482
Battle for the Planet of the Apes1973,13076
Sunday School Musical2008,5230
In the Land of Blood and Honey2011,9114
UHF1989,1845
Life During Wartime2009,10696
Enough2002,13491
The Sum of All Fears2002,13492
I Am Love2009,13494
Niagara1953,13499
Unknown2011,13253
Crazy in Alabama1999,13505
Deuce Bigalow: Male Gigolo1999,13507
The House of Mirth2000,13509
Halloween: Resurrection2002,13511
Jackass 3D2010,13513
She's All That1999,13250
Prefontaine1997,13515
Warlock: The Armageddon1993,13543
Rio2011,13520
Grandma's Boy2006,13311
The Man from Earth2007,13524
When Harry Met Sally...1989,13526
Along Came a Spider2001,11014
The A-Team0,7341
Be Kind Rewind2008,11074
Stealth2005,13529
Das Boot1981,13530
Queen of the Mountains2014,13533
Wild Hogs2007,13538
The Cabin in the Woods2012,11511
Fruitvale Station2013,12493
April Fool's Day1986,13546
American Heist2014,13550
The Exploding Girl2009,13552
Drillbit Taylor2008,12947
Final Destination 32006,13558
Night Watch2004,13463
Red State2011,13561
Alexander's Ragtime Band1938,11381
Akira1988,13564
The Adventures of Pluto Nash2002,13568
Alien1979,13569
Mother and Child2009,13572
Lords of Dogtown2005,13571
Maleficent2014,3199
